tconst,originalTitle,startYear,runtimeMinutes,Genre,Director,Writer,Actor
tt0212985,Hannibal,2001,131,Crime,Ridley Scott,David Mamet,Anthony Hopkins
tt0212985,Hannibal,2001,131,Crime,Ridley Scott,David Mamet,Ray Liotta
tt0212985,Hannibal,2001,131,Crime,Ridley Scott,David Mamet,Gary Oldman
tt0212985,Hannibal,2001,131,Crime,Ridley Scott,David Mamet,Julianne Moore
tt0212985,Hannibal,2001,131,Drama,Ridley Scott,David Mamet,Anthony Hopkins
tt0212985,Hannibal,2001,131,Drama,Ridley Scott,David Mamet,Ray Liotta
tt0212985,Hannibal,2001,131,Drama,Ridley Scott,David Mamet,Gary Oldman
tt0212985,Hannibal,2001,131,Drama,Ridley Scott,David Mamet,Julianne Moore
tt0212985,Hannibal,2001,131,Thriller,Ridley Scott,David Mamet,Anthony Hopkins
tt0212985,Hannibal,2001,131,Thriller,Ridley Scott,David Mamet,Ray Liotta
tt0212985,Hannibal,2001,131,Thriller,Ridley Scott,David Mamet,Gary Oldman
tt0212985,Hannibal,2001,131,Thriller,Ridley Scott,David Mamet,Julianne Moore
tt0212985,Hannibal,2001,131,Crime,Ridley Scott,Thomas Harris,Anthony Hopkins
tt0212985,Hannibal,2001,131,Crime,Ridley Scott,Thomas Harris,Ray Liotta
tt0212985,Hannibal,2001,131,Crime,Ridley Scott,Thomas Harris,Gary Oldman
tt0212985,Hannibal,2001,131,Crime,Ridley Scott,Thomas Harris,Julianne Moore
tt0212985,Hannibal,2001,131,Drama,Ridley Scott,Thomas Harris,Anthony Hopkins
tt0212985,Hannibal,2001,131,Drama,Ridley Scott,Thomas Harris,Ray Liotta
tt0212985,Hannibal,2001,131,Drama,Ridley Scott,Thomas Harris,Gary Oldman
tt0212985,Hannibal,2001,131,Drama,Ridley Scott,Thomas Harris,Julianne Moore
tt0212985,Hannibal,2001,131,Thriller,Ridley Scott,Thomas Harris,Anthony Hopkins
tt0212985,Hannibal,2001,131,Thriller,Ridley Scott,Thomas Harris,Ray Liotta
tt0212985,Hannibal,2001,131,Thriller,Ridley Scott,Thomas Harris,Gary Oldman
tt0212985,Hannibal,2001,131,Thriller,Ridley Scott,Thomas Harris,Julianne Moore
tt0212985,Hannibal,2001,131,Crime,Ridley Scott,Steven Zaillian,Anthony Hopkins
